Date,TCS.NS,INFY.NS,HCLTECH.NS,WIPRO.NS,TECHM.NS,HDFCBANK.NS,ICICIBANK.NS,KOTAKBANK.NS,SBIN.NS,AXISBANK.NS,INDUSINDBK.NS,RELIANCE.NS,ONGC.NS,NTPC.NS,POWERGRID.NS,MARUTI.NS,M&M.NS,BAJAJ-AUTO.NS,HINDUNILVR.NS,ITC.NS,NESTLEIND.NS,BRITANNIA.NS,SUNPHARMA.NS,DRREDDY.NS,CIPLA.NS,DIVISLAB.NS,TATASTEEL.NS,HINDALCO.NS,JSWSTEEL.NS,ULTRACEMCO.NS,GRASIM.NS,LT.NS,BHARTIARTL.NS,BAJFINANCE.NS,BAJAJFINSV.NS,HDFCLIFE.NS,SBILIFE.NS,TITAN.NS,ASIANPAINT.NS,ADANIENT.NS,ADANIPORTS.NS,HEROMOTOCO.NS,EICHERMOT.NS,APOLLOHOSP.NS
2016-10-20,962.0569458007812,400.2610168457031,313.9288330078125,84.39326477050781,314.20867919921875,290.9977111816406,240.5146942138672,153.56988525390625,237.9390563964844,531.911376953125,1145.923828125,238.30789184570312,111.72753143310548,87.04744720458984,64.03416442871094,5189.421875,610.9575805664062,2198.56298828125,722.7066650390625,164.98748779296875,303.6988220214844,1457.438720703125,685.8574829101562,578.9874267578125,560.6838989257812,1174.0369873046875,32.22943115234375,146.61305236816406,157.13417053222656,3856.795166015625,721.494873046875,867.9635620117188,264.9107360839844,108.93572235107422,332.44873046875,,,376.9640502929688,1080.507568359375,37.97762680053711,271.45880126953125,2461.963623046875,2329.0625,1313.15673828125
2016-10-21,973.0751342773438,405.1977233886719,320.1645812988281,85.04061889648438,320.9365234375,294.520751953125,240.3414306640625,155.38922119140625,236.38449096679688,518.1715087890625,1162.541015625,233.19134521484372,111.1120147705078,87.33954620361328,63.4248161315918,5194.66259765625,610.6585693359375,2203.122314453125,732.0814819335938,165.53900146484375,304.8659973144531,1456.36083984375,687.9273681640625,585.5316772460938,548.1375732421875,1191.0926513671875,32.12790298461914,143.4022216796875,156.63319396972656,3831.57763671875,712.40380859375,872.11962890625,265.4677734375,110.1888656616211,326.282470703125,,,367.0948486328125,1069.1531982421875,38.1110725402832,271.9346618652344,2460.3896484375,2341.510009765625,1329.06494140625
2016-10-24,975.3045654296876,400.8268432617188,312.0426940917969,82.44271087646484,317.27685546875,292.863525390625,246.5362701416016,156.55239868164062,240.4537811279297,513.6901245117188,1154.9921875,232.99415588378903,116.0957489013672,88.42032623291016,63.120155334472656,5253.2265625,616.4117431640625,2193.4130859375,729.6302490234375,166.36614990234375,304.1670227050781,1455.12939453125,687.37548828125,580.9525146484375,549.500244140625,1183.4293212890625,32.04141616821289,142.45785522460938,154.5029754638672,3822.530517578125,712.6605834960938,861.6139526367188,262.8110046386719,109.66915130615234,320.8583679199219,,,365.3048400878906,1045.0543212890625,38.1110725402832,271.8395080566406,2442.08251953125,2322.146484375,1283.813720703125
2016-10-25,963.5537109375,396.9634094238281,309.6945495605469,82.00829315185547,320.89947509765625,289.79248046875,250.6083831787109,156.393310546875,239.08213806152344,521.1262817382812,1148.297607421875,232.457275390625,114.66620635986328,88.80005645751953,63.926639556884766,5315.33056640625,600.141357421875,2202.493408203125,715.869384765625,164.5739288330078,301.5307006835937,1449.6085205078125,687.6055297851562,601.8926391601562,549.312255859375,1193.98974609375,31.229196548461918,142.1273193359375,154.29539489746094,3866.371826171875,713.3201904296875,856.678466796875,267.22479248046875,110.90772247314452,323.6127014160156,,,361.1926879882813,1056.408935546875,36.02936935424805,297.6768493652344,2457.24072265625,2295.732666015625,1280.8067626953125
2016-10-26,962.6696166992188,395.7926940917969,304.4211120605469,80.33032989501953,312.7670593261719,287.242919921875,241.20782470703125,161.354248046875,236.6131134033203,480.2024841308594,1141.2711181640625,230.96722412109372,115.20227813720705,88.7124252319336,62.90509414672852,5395.91552734375,602.4656982421875,2220.10400390625,724.89990234375,164.5739288330078,302.9264221191406,1436.609619140625,679.6015625,609.7345581054688,542.8748168945312,1191.9337158203125,29.977014541625977,141.84402465820312,150.5810546875,3789.853759765625,712.6605834960938,855.6394653320312,272.2812805175781,111.55856323242188,331.51727294921875,,,363.3696899414063,1040.9759521484375,35.922611236572266,290.34912109375,2503.741455078125,2275.9541015625,1288.90625
2016-10-27,971.4476318359376,391.616943359375,300.3290100097656,78.65234375,306.150146484375,290.2096252441406,246.3196563720703,160.3799591064453,233.5497131347656,478.33111572265625,1119.5736083984375,229.79489135742188,115.48026275634766,88.62479400634766,62.90509414672852,5387.685546875,598.2313232421875,2171.00732421875,722.7066650390625,167.5724639892578,307.8773803710937,1412.9871826171875,687.1453857421875,625.2492065429688,550.487060546875,1192.6812744140625,29.867969512939453,140.04974365234375,147.75584411621094,3793.70361328125,702.7628784179688,851.598876953125,276.9093017578125,107.32316589355467,325.5502624511719,,,357.2257080078125,1006.0791015625,35.73579788208008,290.2539978027344,2426.557861328125,2282.762939453125,1291.185791015625
2016-10-28,963.6543579101562,389.2755126953125,296.0041809082031,78.7204818725586,322.0824279785156,291.8205261230469,239.86489868164065,162.91510009765625,235.92727661132807,479.562255859375,1139.2769775390625,231.1644592285156,113.93151092529295,88.94612121582031,63.0484733581543,5402.3955078125,603.7775268554688,2239.08984375,719.4385986328125,167.5724639892578,310.0433044433594,1456.910888671875,683.925537109375,632.5175170898438,540.5252685546875,1196.1392822265625,30.49217796325684,141.32461547851562,149.73260498046875,3833.31005859375,707.7117309570312,854.7158203125,273.2668762207031,104.19029998779295,337.0210876464844,,,361.4345703125,991.6663208007812,35.709110260009766,292.1572570800781,2454.53125,2238.78369140625,1299.819091796875
2016-11-01,944.089599609375,386.1339721679688,299.7859802246094,78.49050903320312,320.52978515625,291.99432373046875,238.56529235839844,160.17115783691406,236.7959899902344,468.6295471191406,1152.9979248046875,230.2989044189453,114.82501220703124,90.55269622802734,63.40691757202149,5404.1884765625,610.4743041992188,2221.401123046875,724.4256591796875,165.40115356445312,301.5484313964844,1465.093017578125,675.0474243164062,625.5877685546875,537.3298950195312,1203.3350830078125,31.4134464263916,148.21847534179688,150.09817504882812,3827.58349609375,705.6221923828125,844.58544921875,272.0669860839844,103.04888916015624,344.5620422363281,,,360.6121520996094,1000.447021484375,35.6290397644043,290.396728515625,2467.96923828125,2360.043701171875,1297.6849365234375
2016-11-02,925.6295776367188,382.8557739257813,296.4502868652344,78.00498962402344,317.7574768066406,288.83056640625,235.576171875,159.86300659179688,229.5718688964844,469.614501953125,1167.43115234375,224.3277740478516,110.09935760498048,91.42903137207033,62.76172637939453,5327.42138671875,630.2428588867188,2216.054931640625,729.4993286132812,163.57443237304688,299.9862365722656,1452.7979736328125,656.923583984375,613.2135009765625,526.3812255859375,1184.410400390625,31.086305618286133,147.7935333251953,147.48956298828125,3749.958740234375,686.120361328125,836.2154541015625,265.3392944335937,99.07087707519533,335.9601745605469,,,365.353271484375,987.48486328125,34.56150436401367,285.4005126953125,2436.2607421875,2309.596435546875,1262.3280029296875
2016-11-03,931.8164672851562,377.3141784667969,295.9848022460937,76.25033569335938,316.4266357421875,290.8702392578125,233.71339416503903,160.26065063476562,224.63385009765625,468.6788635253906,1168.8082275390625,224.37161254882807,108.00032806396484,89.41349792480469,62.70796585083008,5337.4873046875,626.3994750976562,2224.741943359375,728.0250244140625,165.64242553710938,298.1487121582031,1452.3140869140625,647.3556518554688,613.5050659179688,526.2872924804688,1177.2144775390625,30.330480575561523,153.74307250976562,144.3439178466797,3760.11279296875,666.9483032226562,833.646728515625,264.7821960449219,100.13946533203124,333.4896545410156,,,364.9662170410156,963.6979370117188,34.428062438964844,274.2662048339844,2474.046630859375,2288.126708984375,1241.084716796875
2016-11-04,936.2756958007812,378.9337463378906,308.26092529296875,77.08509063720703,317.9422607421875,288.2626647949219,233.7567138671875,158.99806213378906,222.07342529296875,471.4858703613281,1157.6981201171875,220.33973693847656,108.7874526977539,89.67639923095703,62.2061767578125,5244.9072265625,631.6466064453125,2212.517333984375,735.48388671875,171.6739044189453,295.3216247558594,1452.533935546875,599.3778076171875,579.1566772460938,511.9083557128906,1171.8875732421875,30.31544303894043,150.0128173828125,143.6398468017578,3709.966796875,660.0933837890625,819.562255859375,262.85382080078125,96.4771957397461,318.44268798828125,,,357.0805358886719,969.1801147460938,33.30714416503906,273.7903747558594,2407.701171875,2230.372314453125,1247.0501708984375
2016-11-07,914.7826538085938,381.6460571289063,316.9687194824219,76.6592025756836,328.88409423828125,289.5954284667969,241.4677581787109,159.4354705810547,231.08071899414065,478.08489990234375,1154.374755859375,219.3755798339844,107.85901641845705,90.61111450195312,62.367462158203125,5255.11181640625,634.2240600585938,2220.2216796875,726.5072631835938,176.8092803955078,286.6226806640625,1452.775634765625,602.505859375,584.2247924804688,512.89501953125,1183.896728515625,31.0299015045166,158.2760009765625,144.46575927734375,3761.893310546875,673.4734497070312,806.9783935546875,261.9111022949219,96.21005249023438,312.9388732910156,,,358.4835205078125,963.8837890625,33.680789947509766,279.3099670410156,2459.47412109375,2238.92822265625,1242.1517333984375
2016-11-08,917.2533569335938,383.460693359375,313.78814697265625,76.95732116699219,335.7597351074219,290.71954345703125,245.36659240722656,161.4138946533203,231.0349884033203,483.4527893066406,1149.9119873046875,219.8905334472656,109.23152160644533,90.05612182617188,63.44276809692383,5211.947265625,637.2847900390625,2252.376220703125,732.5350952148438,176.18890380859375,286.34088134765625,1423.302734375,584.5658569335938,586.54736328125,503.07421875,1163.5699462890625,30.73283576965332,158.08712768554688,149.55657958984375,3810.451416015625,667.6815185546875,806.5166625976562,261.3111877441406,95.55919647216795,306.0254821777344,,,359.1124267578125,982.1422729492188,34.58819961547852,275.8364562988281,2469.616455078125,2261.884765625,1240.7935791015625
2016-11-09,871.7160034179688,373.9776306152344,304.421142578125,76.131103515625,321.232177734375,290.0126342773437,243.8503570556641,163.46188354492188,237.75616455078125,480.2024841308594,1138.7071533203125,220.131591796875,108.94893646240234,90.02692413330078,64.5897445678711,4958.1533203125,613.6962280273438,2184.41162109375,718.397705078125,171.05349731445312,283.50933837890625,1374.3204345703125,607.8876953125,617.3038940429688,494.6160583496094,1169.69140625,30.03342056274414,153.08201599121094,151.7183837890625,3624.497802734375,656.7942504882812,802.6202392578125,257.96875,90.2600555419922,302.08074951171875,,,337.4872741699219,976.5206298828124,33.04026794433594,268.7466125488281,2369.62158203125,2174.5888671875,1257.8660888671875
2016-11-10,865.9306640625,366.6018676757813,306.2828674316406,75.79891967773438,326.9618530273437,296.3402099609375,253.51075744628903,162.89523315429688,257.2338256835937,499.3101501464844,1152.903076171875,221.4024810791016,111.41128540039062,90.43586730957033,67.54682922363281,4898.8994140625,608.1500244140625,2143.570068359375,709.94140625,173.05252075195312,284.9384155273437,1409.490234375,612.90185546875,616.4951171875,529.7644653320312,1173.429443359375,32.86492156982422,165.97264099121094,158.53775024414062,3697.166015625,674.7198486328125,815.1174926757812,264.52508544921875,90.26490783691406,307.7588806152344,,,338.0194702148437,939.6787719726562,34.775020599365234,280.3092346191406,2303.349609375,2149.8896484375,1265.674560546875
2016-11-11,844.1162109375,359.6358642578125,296.3727111816406,75.3559799194336,317.461669921875,295.7027893066406,239.47499084472656,162.16946411132812,249.64398193359372,491.2337036132813,1132.20263671875,219.507080078125,110.38195037841795,88.62479400634766,65.62919616699219,4720.310546875,570.8223266601562,2081.462646484375,695.3706665039062,167.46905517578125,277.6220703125,1354.59130859375,632.9577026367188,612.3579711914062,514.9627075195312,1141.140625,32.07526016235352,162.71453857421875,155.35145568847656,3497.786376953125,659.1036376953125,801.6677856445312,258.31158447265625,83.35806274414062,301.0247802734375,,,324.0865478515625,894.1488647460938,34.13448715209961,263.3697814941406,2178.786865234375,2021.1689453125,1227.7955322265625
2016-11-15,852.2116088867188,360.4163513183594,298.9520874023437,76.30998229980469,318.6076354980469,290.8238525390625,233.71339416503903,156.98983764648438,254.3991241455078,472.0768127441406,1037.9593505859375,215.9243927001953,111.24980926513672,87.71927642822266,66.29230499267578,4455.8515625,569.9479370117188,2025.251708984375,698.57958984375,163.71229553222656,264.413818359375,1288.60693359375,627.8516845703125,622.5975952148438,519.1448364257812,1085.48779296875,29.55961799621582,158.4176788330078,152.8917999267578,3237.961669921875,600.6714477539062,790.989013671875,259.3827819824219,79.17608642578125,281.69927978515625,,,318.7164611816406,827.7127075195312,33.01356887817383,253.7581024169922,2117.677001953125,1890.304443359375,1153.8804931640625
2016-11-16,879.6503295898438,367.1872253417969,300.15447998046875,75.85855102539062,327.9599609375,288.41339111328125,230.63763427734372,153.2119903564453,253.48468017578125,465.5762939453125,1039.90625,216.1763610839844,109.95811462402344,87.71927642822266,67.56473541259766,4588.42529296875,569.5106201171875,2048.482666015625,701.441650390625,159.16282653808594,264.7667236328125,1315.7261962890625,614.0059204101562,603.8390502929688,505.7527160644531,1077.5906982421875,29.53706169128418,153.74307250976562,153.29347229003906,3243.833251953125,598.8018188476562,794.0193481445312,265.3821105957031,87.40892791748047,291.3222045898437,,,309.9116516113281,869.4328002929688,33.066951751708984,252.4257354736328,2130.638671875,1968.181640625,1136.9051513671875
2016-11-17,858.599365234375,362.85552978515625,294.84063720703125,74.68309020996094,326.6661376953125,285.1336364746094,231.89393615722656,154.34532165527344,253.71324157714844,466.9552001953125,1044.843505859375,214.24810791015625,110.30121612548828,88.6832275390625,69.14183807373047,4528.435546875,561.3638916015625,2004.5753173828125,703.9569702148438,159.57643127441406,264.4292907714844,1291.1142578125,615.7077026367188,603.1244506835938,512.8482055664062,1090.6278076171875,29.53706169128418,158.93707275390625,149.34446716308594,3210.723876953125,601.0379638671875,791.3928833007812,254.6691131591797,84.62578582763672,290.6946105957031,,,305.65435791015625,853.4044189453125,33.60071563720703,251.8072052001953,2105.66748046875,1960.6602783203125,1133.7039794921875
2016-11-18,853.7380981445312,359.0309753417969,296.2757568359375,74.47016143798828,329.2167663574219,280.7762756347656,229.2513885498047,154.94183349609375,252.20443725585935,466.3150024414063,1046.078125,216.38455200195312,111.04798126220705,92.9187469482422,68.80133056640625,4551.74169921875,570.661376953125,2024.229736328125,696.3245849609375,157.0603790283203,261.04296875,1276.8397216796875,633.73974609375,604.5723876953125,517.7821044921875,1106.7020263671875,28.96174049377441,156.15118408203125,152.68873596191406,3265.537109375,600.158203125,791.075439453125,260.3255615234375,85.33006286621094,293.1900329589844,,,293.4630126953125,843.8802490234375,34.34800338745117,249.23773193359372,2149.568359375,2031.1512451171875,1160.37939453125
2016-11-21,856.8715209960938,355.5577697753906,294.14239501953125,75.26229858398438,330.5845031738281,277.83270263671875,226.30560302734372,151.651123046875,235.3328857421875,458.6818237304688,1005.674560546875,217.2610626220703,111.43147277832033,90.49427795410156,66.3281478881836,4401.47021484375,552.0435791015625,1984.606689453125,691.9013061523438,154.54440307617188,260.4371337890625,1273.1885986328125,635.1196899414062,589.443359375,512.2841796875,1093.338134765625,27.935178756713867,148.59625244140625,146.38836669921875,3197.681396484375,577.3204956054688,778.0587768554688,256.6831970214844,80.84208679199219,283.4774475097656,,,294.23712158203125,836.2611694335938,33.52065658569336,243.3374938964844,2142.575439453125,1897.8028564453125,1113.2369384765625
2016-11-22,857.7152709960938,356.7675170898437,295.59698486328125,76.72734069824219,335.2052307128906,277.6820678710937,227.605224609375,153.0230712890625,235.3328857421875,463.6556701660156,1017.4964599609376,219.4413146972656,112.1782455444336,90.02692413330078,65.86217498779297,4536.71044921875,561.11083984375,2043.6480712890625,711.1123046875,155.85411071777344,261.586669921875,1278.357421875,634.7056884765625,587.0455932617188,517.3591918945312,1102.169677734375,28.431537628173828,157.28443908691406,147.9589080810547,3294.36376953125,590.5172729492188,767.4664306640625,260.4969482421875,83.34837341308594,289.0409851074219,,,296.9462280273437,843.4622802734375,33.3872184753418,248.1909027099609,2195.18994140625,1924.96728515625,1143.2584228515625
2016-11-23,866.29248046875,359.1285705566406,296.12066650390625,76.4718017578125,334.98345947265625,274.599365234375,229.55462646484372,152.33706665039062,236.52166748046875,473.2587585449219,1011.229248046875,221.0956878662109,112.98558044433594,93.38611602783205,65.10946655273438,4487.34033203125,548.5455932617188,2044.316162109375,721.3467407226562,154.85459899902344,262.55865478515625,1305.498779296875,645.1935424804688,588.3524780273438,519.520751953125,1100.6273193359375,29.53329849243164,164.03665161132812,149.04661560058594,3322.70947265625,595.5027465820312,783.4559326171875,257.5830383300781,82.59552001953125,291.9896545410156,,,302.3646850585937,875.3330078125,33.81422805786133,250.95069885253903,2206.76025390625,1953.6090087890625,1154.65625
2016-11-24,879.1881103515625,363.0505981445313,297.8078308105469,76.7869644165039,339.086669921875,270.1376953125,224.6594390869141,147.5551300048828,239.3564453125,461.1441345214844,991.7160034179688,216.3516845703125,111.91584014892578,91.72110748291016,66.3281478881836,4440.7275390625,535.6119995117188,2068.33349609375,715.7958374023438,154.0618896484375,271.7724304199219,1294.4136962890625,627.8978271484375,585.1744995117188,520.3196411132812,1072.5440673828125,29.943174362182617,170.4111328125,145.7520294189453,3353.075439453125,594.036376953125,779.0687866210938,259.1685791015625,79.72493743896484,293.8125915527344,,,297.5751953125,869.8043823242188,32.906822204589844,245.24082946777344,2234.9169921875,1897.3367919921875,1195.639404296875
2016-11-25,924.1430053710938,381.470458984375,311.0535888671875,79.17192840576172,360.2310485839844,275.65399169921875,225.3525848388672,149.55340576171875,238.6249084472656,464.098876953125,1019.2056274414062,217.74310302734372,111.99658203125,94.3500747680664,67.61852264404297,4480.6748046875,539.8924560546875,2054.300537109375,722.994384765625,157.7152862548828,273.3612365722656,1302.9696044921875,657.0155639648438,595.8466186523438,531.033203125,1079.4598388671875,30.740354537963867,170.45835876464844,151.0865478515625,3366.26123046875,603.4574584960938,791.2197875976562,257.96875,85.281494140625,295.8746643066406,,,305.896240234375,878.4923095703125,33.920982360839844,252.23541259765625,2230.5234375,1884.8427734375,1166.73291015625
2016-11-28,917.0125122070312,382.3484191894531,312.6438903808594,78.4649429321289,361.7835693359375,274.52984619140625,221.1938323974609,149.15574645996094,231.8579864501953,465.7732849121094,997.3659057617188,216.19830322265625,114.64060974121094,96.01508331298828,68.2815933227539,4499.2001953125,535.0596923828125,2073.12939453125,726.6806640625,161.09291076660156,279.1155090332031,1306.7086181640625,657.9356689453125,596.6834716796875,536.2020874023438,1089.88037109375,30.578657150268555,168.71127319335938,155.47332763671875,3373.384765625,615.8843383789062,783.2826538085938,273.2239685058594,85.41264343261719,293.0605163574219,,,296.60760498046875,869.8043823242188,35.01520919799805,259.5632019042969,2274.790283203125,1884.036376953125,1199.7620849609375
2016-11-29,907.8726196289062,379.5581970214844,312.3529968261719,79.24006652832031,357.71734619140625,273.20867919921875,221.32376098632807,148.2113037109375,231.08071899414065,457.6476135253906,1006.4816284179688,218.6196136474609,114.96353912353516,95.22639465332033,67.90525817871094,4677.92724609375,545.8070068359375,2094.473388671875,722.2140502929688,159.26620483398438,279.11993408203125,1322.082763671875,649.9776000976562,599.570068359375,534.8865356445312,1097.590087890625,30.75539970397949,165.64208984375,153.2167510986328,3403.6064453125,622.7392578125,780.6852416992188,278.4091186523437,88.13262939453125,292.68194580078125,,,303.6708679199219,890.66455078125,35.46891021728516,263.5125732421875,2316.4208984375,1984.7113037109373,1188.55810546875
2016-11-30,914.3806762695312,380.7094421386719,311.77130126953125,79.2571029663086,358.7154541015625,278.0412292480469,230.07449340820312,150.20957946777344,236.2473297119141,462.7692565917969,1031.8348388671875,216.94332885742188,116.61854553222656,95.31401824951172,68.78341674804688,4841.4375,545.461669921875,2110.983154296875,732.0145874023438,160.26571655273438,279.1509094238281,1334.157958984375,653.013671875,601.1968383789062,532.4898681640625,1097.169677734375,31.214147567749023,165.97264099121094,156.06454467773438,3468.285888671875,638.062255859375,798.1754760742188,278.19488525390625,89.3517837524414,297.8520202636719,,,313.00787353515625,901.2106323242188,36.32294464111328,264.4641418457031,2318.4716796875,2015.0732421875,1159.4580078125
2016-12-01,909.3189086914062,380.7289123535156,311.4997253417969,79.77667236328125,351.2113952636719,277.49658203125,224.52947998046875,148.121826171875,233.7783203125,459.0264892578125,1026.1849365234375,218.63058471679688,117.9304656982422,94.583740234375,66.05931091308594,4828.65869140625,533.955078125,2118.648681640625,735.5706176757812,160.9550323486328,278.9002380371094,1321.1590576171875,663.7775268554688,609.0670166015625,533.9935913085938,1075.0675048828125,30.804279327392575,161.81739807128906,151.3122100830078,3436.764404296875,640.0050048828125,801.4080810546875,272.7098083496094,88.80776977539062,292.801513671875,,,314.3624267578125,872.6383056640625,35.842552185058594,261.799560546875,2336.339599609375,2069.3603515625,1171.0010986328125
2016-12-02,892.6065063476562,376.3971557617188,307.8148803710937,78.43087768554688,349.99151611328125,275.6075744628906,224.83273315429688,143.86676025390625,232.3609313964844,453.0184631347656,1003.2055053710938,217.97320556640625,117.5671844482422,94.43768310546876,65.88011169433594,4659.494140625,527.2581787109375,2123.71923828125,721.1298828125,157.5084686279297,276.5434265136719,1309.4801025390625,662.7196044921875,598.1126098632812,536.8130493164062,1061.5164794921875,30.56361961364746,159.36204528808594,149.53402709960938,3451.153076171875,639.8951416015625,786.1112670898438,273.0526733398437,86.1169204711914,296.6217956542969,,,303.0419921875,840.767578125,36.32294464111328,253.04432678222656,2331.359619140625,2120.99169921875,1162.028564453125
2016-12-05,878.2039184570312,375.2850036621094,307.73736572265625,77.79205322265625,341.8591003417969,277.2879943847656,226.00238037109372,145.1094970703125,234.92138671875,453.8063659667969,1029.0810546875,217.7760162353516,119.24239349365234,94.90508270263672,66.34606170654297,4783.47119140625,543.7127075195312,2154.694580078125,732.7953491210938,160.3001708984375,276.4569702148437,1348.894775390625,656.0494995117188,595.7901611328125,538.5045776367188,1058.245361328125,31.097583770751957,164.79217529296875,148.8029022216797,3448.362548828125,639.2718505859375,782.8209838867188,280.0375366210937,87.64691925048828,302.0010070800781,,,315.2816467285156,871.2447509765625,37.17697143554688,255.7089691162109,2361.163818359375,2120.260009765625,1162.9500732421875
2016-12-06,876.738037109375,377.17767333984375,302.8889465332031,77.98796844482422,344.11395263671875,276.84765625,226.13233947753903,145.944580078125,236.93316650390625,449.0787353515625,1028.0838623046875,220.26300048828125,120.59464263916016,95.2848129272461,65.5575180053711,4721.18408203125,540.9971923828125,2148.83740234375,725.0760498046875,158.6802978515625,278.0945739746094,1321.6429443359375,649.6555786132812,601.0087280273438,540.2433471679688,1078.712158203125,31.46985244750977,165.64208984375,148.39218139648438,3466.7939453125,640.8848876953125,786.284423828125,281.8372802734375,87.23892211914062,298.7485656738281,,,313.00787353515625,867.9926147460938,37.25703430175781,258.7542724609375,2341.099365234375,2093.15087890625,1181.47705078125
2016-12-07,865.5693969726562,377.138671875,304.61492919921875,77.2298812866211,336.8316955566406,273.8692626953125,224.1396331787109,146.01414489746094,233.7326202392578,440.3620910644531,1021.8645629882812,218.93736267089844,119.92858123779295,95.31401824951172,65.39622497558594,4704.12939453125,544.034912109375,2121.911376953125,723.081298828125,156.61233520507812,278.8070373535156,1317.3760986328125,610.8778076171875,598.7332763671875,536.4840698242188,1084.78662109375,30.97724914550781,165.31155395507812,148.60430908203125,3434.213623046875,642.6077270507812,781.4644775390625,281.2373962402344,86.55892944335938,294.58465576171875,,,313.6852111816406,866.1806030273438,37.28372573852539,263.98834228515625,2363.9833984375,2179.31884765625,1189.3829345703125
2016-12-08,882.1211547851562,384.2607727050781,308.2998352050781,78.1242446899414,342.857177734375,278.01806640625,227.64854431152344,148.85748291015625,237.6647186279297,442.5782165527344,1042.897216796875,223.51702880859372,122.43132019042967,95.2555923461914,66.543212890625,4812.56982421875,556.5540771484375,2184.451171875,731.1473999023438,160.8171844482422,280.970703125,1336.7315673828125,621.6416015625,603.9800415039062,547.6676025390625,1085.0206298828125,32.436241149902344,169.2306671142578,149.5520782470703,3458.2275390625,655.6577758789062,789.0551147460938,284.9226379394531,88.55035400390625,298.3899841308594,,,316.0072937011719,869.8509521484375,37.737430572509766,273.2193908691406,2428.4619140625,2167.002197265625,1187.3941650390625
2016-12-09,881.9197998046875,386.0948486328125,311.5772705078125,78.0390625,348.7347106933594,277.739990234375,232.5870819091797,148.18148803710938,243.83724975585935,449.5219421386719,1056.712890625,225.4672393798828,123.84413146972656,95.83981323242188,66.11307525634766,4812.93701171875,546.9575805664062,2138.499267578125,732.9253540039062,162.78173828125,282.6458435058594,1330.8369140625,619.15771484375,599.2222900390625,544.0494995117188,1085.48779296875,32.379844665527344,171.96934509277344,148.61334228515625,3435.079833984375,643.964111328125,786.3133544921875,284.53692626953125,87.07379150390625,298.5643005371094,,,315.9589233398437,875.0542602539062,38.1110725402832,271.8395080566406,2399.975341796875,2129.207763671875,1188.364501953125
2016-12-12,887.12255859375,381.411865234375,310.2198181152344,77.26396942138672,347.0342712402344,274.52984619140625,229.46800231933597,145.119384765625,241.0939178466797,438.3922729492188,1030.552734375,225.08377075195312,125.72119903564452,96.65770721435548,66.22061920166016,4729.6416015625,536.4865112304688,2087.398681640625,722.127197265625,160.1278533935547,280.9261474609375,1309.58984375,622.2857666015625,591.9821166992188,540.1962280273438,1074.4132080078125,31.902278900146484,171.82766723632812,146.43801879882812,3332.478759765625,631.7937622070312,787.9007568359375,282.0943908691406,81.94950866699219,296.3827514648437,,,311.2662353515625,845.78515625,37.97762680053711,267.7474060058594,2352.449462890625,2067.212158203125,1189.7225341796875
2016-12-13,883.9489135742188,386.4266357421875,310.665771484375,79.00154876708984,358.2348937988281,274.947021484375,229.07809448242188,145.33811950683594,243.3800048828125,446.12396240234375,1034.82568359375,227.8447265625,125.94319152832033,96.2779769897461,66.39983367919922,4746.88037109375,537.3150634765625,2090.543212890625,720.8696899414062,162.4370880126953,281.6314392089844,1292.697998046875,629.5995483398438,595.5457153320312,544.00244140625,1084.412841796875,31.66914749145508,167.1058349609375,147.30001831054688,3240.464599609375,623.5824584960938,794.1060791015625,282.8228454589844,81.2840805053711,286.37628173828125,,,309.6697692871094,842.5330200195312,37.844181060791016,272.17254638671875,2351.16845703125,2081.64501953125,1200.58642578125
2016-12-14,886.8816528320312,390.153564453125,318.36505126953125,79.43596649169922,352.3943176269531,272.5018005371094,225.7424468994141,144.7117919921875,240.4080352783203,460.1592102050781,1017.7813110351562,232.16146850585935,123.23866271972656,95.5477066040039,65.21698760986328,4726.5615234375,540.329833984375,2082.170166015625,712.7601928710938,160.71376037597656,277.4310913085937,1294.0177001953125,624.1256103515625,591.9443359375,533.8057250976562,1095.11376953125,31.41720962524414,166.2086944580078,147.14205932617188,3190.70361328125,623.839111328125,785.0145263671875,276.4808044433594,82.4498062133789,276.50927734375,,,311.7016296386719,849.5947875976562,37.87086868286133,270.1265563964844,2313.74853515625,2032.0133056640625,1200.8773193359375
2016-12-15,907.65185546875,387.2656555175781,322.767333984375,79.40189361572266,352.9857482910156,272.7103881835937,225.52584838867188,144.10533142089844,242.69418334960935,470.8948669433594,1026.51708984375,230.7261962890625,125.00466918945312,93.5905990600586,65.71881103515625,4736.6748046875,546.1290893554688,2099.583740234375,707.7730712890625,158.3356475830078,274.83258056640625,1284.5819091796875,597.9518432617188,584.3845825195312,529.2476196289062,1076.6094970703125,31.533775329589844,166.3031463623047,147.1871795654297,3142.049560546875,609.5426025390625,783.2250366210938,272.924072265625,82.94036102294922,270.0342712402344,,,305.1221923828125,839.048583984375,38.91171646118164,270.5071716308594,2320.96142578125,2005.333740234375,1171.3409423828125
